Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,Org_Complexity,RD_Intensity
123,Services,Europe,59201.0435082484,1.0,-0.71204392526273,2,0.206009613846633
124,Manufacturing,Europe,19306.2526312242,0.908083418815615,0.0781998295533112,2,0.562788225346131
125,Retail,Europe,4963.39179152506,0.724209706478665,-0.019135014474803,4,1.05405308615894
126,Technology,LatAm,63391.3105714521,0.243412919565698,0.169270950454369,5,0.458317664544727
127,Retail,USA,76658.1618233548,0.157228640231083,0.0890865159815047,4,0.345111963076876
128,Services,USA,8410.20917583303,0.0,0.2548063149,3,0.20783023611722
129,Finance,USA,9275.34792053435,0.831663793370692,-0.163650924348667,3,0.562667107762514
130,Finance,USA,12510.589705273,1.0,-0.986757575345927,4,0.403093921698255
131,Technology,USA,6525.98789477654,0.963825486666301,0.112401867504319,4,0.677994302664257
132,Finance,USA,12903.6376225406,0.718349460642044,-0.481249876802504,1,0.293221002813615
133,Retail,LatAm,11004.5685674177,0.407826090041778,0.0437712883044608,5,0.201106482480157
134,Services,LatAm,26163.53251137,0.230306443024535,-0.367325816135355,3,0.0333867870500427
135,Energy,USA,13965.4285273533,0.0192272916805698,0.0442010162631559,0,0.139628439815247
136,Technology,Europe,10937.6732518029,0.408132060141151,0.174648162314549,3,1.16546586675752
137,Manufacturing,LatAm,17135.4759838119,0.521694904017489,0.0520032172057615,2,0.605555249320777
138,Energy,Europe,49759.1647347599,0.0,0.162799054436964,2,0.404742273258498
139,Manufacturing,Europe,29517.8324974272,0.440880665123815,0.209592549671605,2,0.403813318147719
140,Retail,USA,22067.5495881783,0.475288802045654,0.0647949005902543,2,0.458619406385542
141,Services,Europe,12429.0302393563,0.313163831256644,0.51138273319074,9,0.452968663680443
142,Finance,USA,20110.0405687934,0.692251851324843,0.584085583572191,7,0.379317502440534
143,Finance,Europe,7971.69585809965,0.228138817298201,0.37690193293438,6,0.427907660247922
144,Energy,LatAm,16123.7560444832,0.815484550609043,0.120543461165832,7,0.622946652253905
145,Technology,LatAm,3025.73082235973,0.694967634585216,0.14135857073395,2,0.774749530866972
146,Technology,USA,34070.5335389482,0.0,0.155797642144574,0,0.380071934346932
147,Finance,LatAm,25951.5085205558,0.695288464392994,0.140606429404795,8,0.593060684363358
148,Energy,LatAm,18215.8037776339,0.503435064581276,0.191012315690578,3,0.727562390926234
149,Technology,LatAm,17435.1927244858,0.698230877917656,0.191613356875001,2,0.198747255078263
150,Services,USA,40791.2309905355,0.0,0.629333034314281,7,0.158737161861534
151,Finance,LatAm,18733.4489501746,0.932114999807426,-0.0841964334366624,2,0.493435541046637
152,Services,USA,12054.560023117,0.776813696787716,-0.499633289831569,2,0.378899084834722
153,Retail,Europe,65327.271796871,0.191340539036563,-0.074283357693516,1,0.358961564988156
154,Finance,USA,12047.3519720453,0.0810264299855339,0.443706437408553,3,0.200440811581174
155,Finance,LatAm,10930.7767607266,0.684436985209222,0.485686558987289,3,0.723744223436927
156,Finance,Europe,7970.79228056456,0.512944239701522,0.105035478281239,3,0.217394032362684
157,Technology,LatAm,24059.8005686376,0.726341566435332,0.199337419540973,4,0.723498008906727
158,Energy,LatAm,2822.64686261688,0.393318588849368,0.215676607670912,0,0.185242014446884
159,Manufacturing,LatAm,265804.807365907,0.209901912382343,-0.229822054015332,3,0.261565314632921
160,Services,USA,6765.95906369615,0.120297970951089,0.183342123657964,2,0.723009757998271
161,Finance,Europe,48263.6431447979,0.60625043509297,0.509697088315336,0,0.437402427330758
162,Services,Europe,32606.5765040802,0.560436489602372,0.0603248508257898,0,0.694614520233257
163,Energy,Europe,26114.9232557458,0.0,0.118854500171034,4,0.266776222100849
164,Technology,LatAm,22692.5048074092,0.33951477190278,0.124584283751751,4,1.01349113434284
165,Retail,LatAm,339066.674866428,0.374857460354431,0.100568792424874,2,0.317963997784392
166,Retail,USA,127357.23422022,0.172659435000707,0.133069129882301,2,0.747836408310932
167,Manufacturing,LatAm,50098.2607253744,0.846799771945035,0.276188717284433,1,0.447287663010593
168,Services,LatAm,11323.521101101,0.716763276541577,-0.144192320615324,3,0.278354729634703
169,Retail,USA,8584.11086827423,0.281188975219338,-0.242733575008031,1,0.294442329625068
170,Technology,Europe,13805.009549113,0.346730997458111,0.130187523192354,3,0.636076956721092
171,Technology,USA,21084.9402876543,1.0,0.119863070084225,4,1.73500858240481
172,Energy,Europe,30235.9153074561,0.298461172197527,0.233572424848551,2,0.18885763891568
173,Finance,Europe,8581.05454818041,0.66633088718054,-0.0787395214857334,1,0.272645083641372
174,Manufacturing,USA,58125.1378133323,0.0,0.362801578594958,2,0.414628631614517
175,Finance,USA,26035.6971866728,0.379481567778148,-0.317837577330253,1,0.542139393753406
176,Retail,LatAm,13754.5419782371,0.467645766080528,0.0990655419453478,2,0.388218450236041
177,Retail,Europe,7655.74774267186,0.0,0.0854454585355473,4,0.784014635344673
178,Technology,Europe,3582.53424294302,1.0,0.159839917016752,2,0.323989233091922
179,Retail,LatAm,8798.86359515185,0.791573857984169,0.0424387011790261,4,0.294474186920607
180,Retail,USA,19216.9908439409,1.0,0.0643993529936895,2,0.409539150907217
181,Energy,Europe,6154.36048163511,0.857128688087176,0.206504775462992,3,0.259961329706053
182,Manufacturing,LatAm,66520.1208646565,0.548593718177625,0.210343441427054,2,0.445806927418337
183,Energy,USA,52784.423712216,0.346901819494766,0.0463516841352674,3,0.255786161418217
184,Manufacturing,USA,39965.3133503722,0.174852187808255,0.455872238448873,3,0.560448182274417
185,Retail,LatAm,30473.1865571093,0.499486816522537,0.0717480990883101,5,0.636769608207718
186,Retail,USA,17721.1453098451,0.376114966314146,0.0431555161995502,2,0.464921687038308
187,Energy,USA,100033.739446529,0.508952336642729,0.113082839434949,4,0.512642016315282
188,Manufacturing,LatAm,32862.7460579015,0.517792517961549,0.400165766613672,2,0.370820768432668
189,Retail,LatAm,23135.302061476,0.462168060958989,0.0544015381968963,0,0.89595029083463
190,Finance,USA,10050.9837587441,0.0271007138283225,-0.335687500488573,2,0.520335423132008
191,Manufacturing,Europe,12906.015111687,0.0,0.518642230289395,3,0.588803907578538
192,Technology,USA,40488.3146514899,0.441206448718505,0.216586471275164,0,0.927761591141564
193,Manufacturing,LatAm,3403.37838807008,0.681363682443033,-0.21725754574218,4,0.036653359657582
194,Services,Europe,27796.4640547296,0.0,0.85067798063279,1,0.543317268882827
195,Energy,LatAm,13419.6064101924,0.735262281304612,-0.0300599446207264,2,0.102667645661161
196,Energy,LatAm,37216.7783695499,0.78344835129349,0.284022701480626,5,0.189125860895168
197,Retail,LatAm,107332.072961049,0.890003392700002,0.0515643614103072,2,0.834746376922183
198,Retail,LatAm,40575.2737565511,1.0,0.00423198513190838,2,0.361831935380016
199,Services,USA,76677.3539530139,0.219758100296222,0.295516119534838,4,0.41025682303043
200,Manufacturing,LatAm,19789.9500350248,0.451111598327874,-0.581135178293412,1,0.441355720718661
201,Retail,LatAm,136275.27368586,0.614709176454155,0.0545897406131636,2,0.505068436609071
202,Technology,Europe,32243.5476100354,0.539171106453632,0.178058888504424,2,0.697365240232956
203,Retail,Europe,9645.6160657934,0.460362006179263,0.0158913671722527,5,0.0572124067686361
204,Services,Europe,38694.810904564,0.0728991135730939,0.503436621752847,2,0.235349200811725
205,Services,Europe,19976.2471302512,1.0,-0.602115690645569,2,0.183822444503304
206,Energy,Europe,7709.53865776985,0.77442203607785,0.100290106495334,2,0.54377795881582
207,Finance,USA,1990.24659376979,1.0,-1.25954479288357,4,0.203598019943254
208,Manufacturing,Europe,181234.497973669,0.544235740629496,-0.375612269555484,2,0.140216990992875
209,Energy,USA,15231.9464790042,0.550343874641245,0.306295656127347,3,0.532068825268153
210,Manufacturing,USA,57689.3920416307,0.0,1.14985438558642,3,0.123043285035148
211,Finance,USA,30817.0436010414,0.0,0.378324328966274,3,0.454728217352593
212,Retail,Europe,69676.135172772,0.0,0.05999996688633,5,0.105924596572835
213,Energy,LatAm,11075.8132786268,0.455923738451058,0.209125921295113,3,0.655790257329759
214,Energy,LatAm,16861.0426082999,0.497387992320427,0.0664634309725325,4,0.407505298894969
215,Energy,USA,5962.47753951836,0.440249309193149,0.106858684566472,4,0.0288423455580158
216,Retail,USA,22543.9214796899,0.0407240047772193,0.0977573161369828,3,0.0710823742406716
217,Technology,Europe,10560.6534698166,0.70450309536256,0.12746713183469,4,0.569661626575693
218,Technology,USA,6057.83201113906,0.486043312047046,0.168437761709037,3,0.829603442786228
219,Technology,Europe,29435.8285582278,0.714178821959203,0.287648011176514,4,0.866753371518589
220,Services,Europe,17097.2948818047,0.983147953147617,0.205172857101317,1,0.568945152225732
221,Energy,USA,9174.18933551702,0.0,0.129318541583334,3,0.209628828519787
222,Manufacturing,USA,32890.0926307777,0.0887820490733482,0.50166825956302,0,0.527525387485247
223,Manufacturing,LatAm,9465.0080906186,0.242595792161351,-0.852273344398733,3,0.62430402609172
224,Energy,Europe,34831.297241371,0.23308756628732,0.0517008912706639,1,0.979940050034878
225,Manufacturing,Europe,43274.3892059493,0.241136059072986,0.558794737248579,6,0.244944052136781
226,Energy,USA,31610.3415315304,0.0,0.108914501352315,1,0.236081323697929
227,Retail,USA,28690.3554789719,0.704506058342107,0.0614143225382845,6,0.165025442288055
228,Manufacturing,LatAm,65068.2106791705,0.607054121351529,0.138860344016381,2,0.368816728605882
229,Services,USA,11305.6928529573,0.746592842968312,-0.171913404336785,1,0.178273914048119
230,Retail,LatAm,4178.67497235079,0.368318609424356,0.00212274918356517,1,0.214594740874337
231,Finance,USA,32272.6599646396,0.3651667118742,-0.032742326160344,4,0.0592420086625524
232,Retail,USA,19335.8082785104,0.429939920593207,0.0484188904998938,2,0.174742169535589
233,Manufacturing,LatAm,13128.7765449409,0.634814946566468,-0.600844447375707,3,0.636747257331778
234,Energy,USA,1148.6140762731,0.265709117883309,0.0896429786998639,5,0.0910044090671573
235,Finance,LatAm,19371.3871010312,0.521687037900563,0.650673137946294,0,0.159180418459688
236,Technology,Europe,11994.6905317495,0.749090142274399,0.290938450763334,3,0.586916715230798
237,Manufacturing,Europe,31949.3682560015,0.0,0.972953392732451,0,0.52721143530952
238,Technology,Europe,9761.72893322419,0.136584414510183,0.225023798965279,2,0.801780097634495
239,Retail,LatAm,23711.7229148176,0.649653707844484,0.00238628778752614,6,0.140195626385167
240,Energy,LatAm,35158.4826681265,0.795626079503822,0.101752315928493,7,0.123737639846327
241,Retail,USA,21783.1709121756,0.0773412879356614,0.124337614147233,3,0.449731289934349
242,Energy,Europe,9649.49796504141,1.0,-0.028823125942539,9,0.650267750244663
243,Finance,Europe,42837.6750798751,0.600866274615989,0.53921633533325,1,0.285316981769501
244,Services,LatAm,50552.7526351046,0.643884162972083,0.107578216672183,4,0.204578055775626
245,Energy,Europe,96815.3641099791,0.382711943503001,0.132957205347465,6,0.640418296586212
246,Technology,LatAm,15927.819134973,0.45995397799156,0.0567413153630742,5,0.949396494008546
247,Energy,USA,23895.2090485256,1.0,0.0113509739741958,1,0.287970873029558
248,Manufacturing,LatAm,27127.8039829824,0.573349088187697,-0.528239472496336,3,0.328929584809787
249,Finance,LatAm,9617.62085015012,0.502662462861648,0.111357811302455,3,1.04339000876325
250,Manufacturing,USA,24109.2031859798,0.511356582059986,0.362902986123291,1,0.298470756624616
251,Energy,Europe,63011.2531234106,0.678048650987227,0.186950088665205,2,0.484378420551839
252,Retail,Europe,28241.9538800276,0.447790814582411,0.0524078997916406,2,0.321432083510517
253,Retail,Europe,24853.3502205486,0.0,0.03799119594488,1,0.738514411933005
254,Energy,Europe,56576.7565616794,0.578091102447826,0.0455854140447013,2,0.444567077918526
255,Energy,LatAm,23206.9526146241,0.530268839818007,0.111914917009741,2,0.301873079501852
256,Retail,USA,15244.3730419885,0.949145655367485,0.00518475260923048,0,0.636926958730824
257,Retail,LatAm,37762.7772063065,0.600109515947635,0.0198782909488404,2,0.222592742840782
258,Manufacturing,USA,21887.2643543774,0.118009337308921,0.632119320649115,2,0.384742479812915
259,Manufacturing,LatAm,123647.958566687,0.736690815630921,-0.25938567061655,3,0.372269870406442
260,Technology,LatAm,235460.148703876,0.62567309848124,0.0775433918560359,1,0.380692346589083
261,Retail,USA,18777.161794861,1.0,0.033451961316121,3,0.139776010396161
262,Energy,Europe,14634.0362481451,0.819302650789353,0.126305166820712,3,0.659398232250334
263,Energy,LatAm,22255.5701409779,0.882958045286022,0.0631481877384767,3,0.0604433066784045
264,Retail,Europe,15298.0595163507,0.238964961176178,0.103897519317868,4,0.247464168088658
265,Retail,Europe,10285.238174942,0.622771764155687,0.0500674219659321,2,2.19578464282202
266,Finance,Europe,22611.8373607698,0.0575658593459324,0.0760079345787706,3,0.268117443776658
267,Retail,USA,17275.8705114112,0.0,0.0144053149371093,8,0.587502877005813
268,Retail,USA,35398.3710736372,0.909549660195051,0.123601421837794,2,0.220994285991786
269,Finance,LatAm,62841.0733243635,0.915716617299955,0.0611970245245926,2,0.224909804324199
270,Manufacturing,Europe,81307.3701686062,0.612178066481593,-0.0454265975173787,2,0.11311827431144
271,Retail,Europe,14566.8898619465,0.111254734371816,0.00347410729277882,5,0.36569889325055
272,Energy,Europe,15469.1950919777,1.0,0.149093154238012,3,0.061433666683115
273,Energy,Europe,11578.3393216158,1.0,0.108739480990477,6,0.20419931161247
274,Manufacturing,USA,11375.5434016573,0.347063394955018,0.0598571055366176,7,0.127387895581726
275,Energy,USA,153593.644216136,0.52041923108375,0.134278376086807,4,0.0837272821252243
276,Manufacturing,USA,32982.8270975706,1.0,-0.333496266324199,4,0.520877413965125
277,Retail,USA,13439.620209715,0.0,0.00897805921917744,4,0.61488959701064
278,Energy,Europe,91100.7370593964,0.91197081116348,0.128552242950841,2,0.239382369755046
279,Services,LatAm,24224.9165280499,0.591268227428598,0.415877596152411,4,0.213129885639008
280,Manufacturing,Europe,10115.8764047551,0.948880958356196,-0.484710251837484,4,0.0748037552379291
281,Manufacturing,LatAm,26424.5365099418,0.165266208870553,0.316067251707595,1,0.313638758806129
282,Retail,LatAm,15512.1661197104,0.379439245740916,0.0303025254176427,3,0.111597440915398
283,Finance,USA,14339.4964801802,0.0,-0.265277402990124,3,0.206592763343739
284,Energy,LatAm,23287.6033162086,0.699052545058009,0.0438110323516016,0,0.999452952002248
285,Retail,LatAm,14193.1036644805,0.622636225483131,0.00166021920299213,4,0.35214760905706
286,Manufacturing,Europe,16780.9932800783,0.0,0.631324052227081,0,0.295001031003183
287,Retail,LatAm,168751.099696127,0.357304244383883,-0.525851745745819,2,0.392264391825373
288,Technology,LatAm,67640.1099380367,0.327900513826876,0.157044789663339,2,0.199100471904597
289,Manufacturing,LatAm,9637.21337039349,0.255306399637379,0.265382979227082,1,0.273936503817208
290,Manufacturing,LatAm,13408.7494016671,0.770432599386151,-0.0152151329655143,1,0.63237007542603
291,Technology,Europe,18272.3112395767,0.00686204124452772,0.164533375589321,2,0.572951670718266
292,Finance,Europe,34035.8360332356,0.831579802717029,0.0724985154346828,3,0.189811786798122
293,Services,Europe,28312.0658572986,1.0,0.0560008110414102,2,0.22656449276289
294,Finance,Europe,40204.9646025535,0.121462993643593,0.875782572877417,3,0.0709138263948986
295,Services,LatAm,9306.62887208319,0.769989192198951,-0.60579713623634,1,0.350380864198814
296,Services,USA,7394.59621280386,0.855397242289673,-0.355780337492321,2,1.8919304014789
297,Services,USA,55528.9667217042,0.0,0.509938067250513,6,0.041787861597591
298,Retail,USA,9456.03911158752,1.0,0.0443270868724117,2,0.790361076014217
299,Services,Europe,21766.1891284431,0.594696345144393,0.617396606285672,2,0.394505648528254
300,Manufacturing,USA,24801.9341937411,0.610285137341359,0.800118110308903,4,0.0313650810999997
301,Services,LatAm,345702.498384321,0.786102286033036,0.127410360194319,4,0.350854497741115
302,Energy,USA,78129.9752988089,0.218906364410245,0.110654771519106,4,0.266451366885173
303,Retail,USA,35133.8554333659,0.89280005635854,0.0908196298084108,3,0.346589400059964
304,Technology,LatAm,19987.1538274113,0.541973781310816,-0.461355662410716,7,0.353271318925068
305,Technology,LatAm,16113.714780746,0.840231047854917,0.211328042777892,3,0.315933325963053
306,Energy,LatAm,35775.2035583597,0.795315642118494,0.280510594327662,2,0.274110655288165
307,Finance,USA,14175.3530433559,0.130903011604148,0.133369434159971,3,0.156315606797241
308,Manufacturing,USA,202990.960700316,0.0,0.96305249944331,3,0.373314836604509
309,Technology,USA,22330.7275904166,0.209903917558472,0.169648562282523,3,0.63042231446252
310,Manufacturing,USA,24825.7011735292,0.0955692473745789,0.0931275210018094,4,0.552435904546195
311,Finance,LatAm,27634.5692520864,0.544122131778584,0.343120736868069,0,0.182851623139807
312,Energy,Europe,12570.8237476565,0.0,0.140826865463673,3,0.633814997441105
313,Finance,USA,10184.9208152426,0.0,0.660511228302478,5,0.065191484335524
314,Retail,Europe,8161.5873772585,0.0,0.116655563182463,3,0.106455805327936
315,Retail,USA,8236.16130840213,0.718509547470167,0.0466905481117394,3,0.127292668996354
316,Services,USA,54090.1926238777,0.0886542204109756,-0.00800160796916717,4,0.264810940300249
317,Retail,Europe,31111.8310074479,0.0,0.0677888094275474,3,0.264774937592679
